index,location,bhk,total_sqft,bath,price,encoded_location
11586,Koramangala,2,1355.0,2.0,95.0,144
11587,Electronic City,2,1070.0,2.0,57.0,74
11589,Bommasandra,2,842.0,2.0,30.0,48
11590,Bannerghatta Road,1,700.0,1.0,31.2,34
11592,others,3,1884.0,3.0,95.0,230
11593,others,2,1100.0,2.0,75.0,230
11597,Thanisandra,2,1185.0,2.0,43.5,209
11598,Varthur,3,2145.0,3.0,170.0,217
11599,Whitefield,2,1220.0,2.0,89.0,224
11601,6th Phase JP Nagar,2,1192.0,2.0,75.0,5
11602,Marathahalli,3,1449.0,3.0,110.0,161
11604,Electronic City,3,1700.0,3.0,90.0,74
11605,Hebbal,3,1920.0,3.0,150.0,92
11606,others,2,1350.0,2.0,90.0,230
11607,others,4,4800.0,5.0,350.0,230
11608,others,3,1700.0,3.0,74.0,230
11609,Hoodi,2,1447.0,3.0,76.0,97
11610,Kanakpura Road,2,1329.0,2.0,107.0,127
11611,Sarjapur  Road,3,1314.0,2.0,70.44,194
11615,others,3,1576.0,2.0,80.0,230
11616,Vittasandra,2,1246.0,2.0,67.5,223
11618,Dasarahalli,2,1220.0,2.0,62.0,64
11620,Kaval Byrasandra,3,1400.0,3.0,75.0,133
11621,Kasavanhalli,2,1245.0,2.0,80.0,130
11622,others,3,1495.0,2.0,63.0,230
11624,Gollarapalya Hosahalli,2,996.0,2.0,36.5,81
11625,Yelahanka New Town,2,1000.0,2.0,44.0,227
11626,others,2,1250.0,2.0,75.0,230
11628,Thanisandra,3,1261.0,2.0,80.0,209
11629,Electronics City Phase 1,2,1080.0,2.0,46.0,76
11630,others,2,1230.0,2.0,50.0,230
11634,Horamavu Agara,2,1220.0,2.0,39.0,98
11636,Green Glen Layout,3,1750.0,3.0,105.0,83
11637,Whitefield,3,1436.0,2.0,62.15,224
11640,Varthur,3,1560.0,3.0,90.0,217
11641,Whitefield,3,3758.0,3.0,300.0,224
11642,others,2,1275.0,2.0,59.0,230
11643,others,2,1040.0,2.0,36.4,230
11644,Bellandur,3,2400.0,3.0,115.0,40
11646,Kaggalipura,4,3150.0,5.0,212.0,119
11650,Yelahanka,2,1195.0,2.0,53.105,226
11651,Hosakerehalli,5,4500.0,5.0,145.0,102
11654,others,1,648.0,1.0,40.0,230
11655,Sarjapur  Road,3,2100.0,3.0,130.0,194
11659,Bommasandra,3,1365.0,3.0,52.82,48
11661,Chandapura,3,1200.0,2.0,52.0,55
11662,Cooke Town,2,1100.0,2.0,90.0,61
11663,7th Phase JP Nagar,3,1075.0,2.0,57.0,6
11664,Banashankari,2,1100.0,2.0,63.0,26
11665,others,3,1320.0,2.0,58.0,230
11666,Kammasandra,3,1500.0,3.0,65.0,125
11671,Bisuvanahalli,3,1075.0,2.0,32.0,46
11672,others,3,1480.0,3.0,75.48,230
11676,Kanakpura Road,2,1041.0,2.0,36.44,127
11677,others,2,1128.0,2.0,48.4,230
11678,Hosur Road,3,1685.0,3.0,90.0,104
11679,others,2,1180.0,2.0,65.0,230
11680,others,2,1200.0,2.0,60.0,230
11681,others,3,1250.0,3.0,39.5,230
11683,others,2,1000.0,2.0,45.0,230
11688,Varthur,2,1760.0,2.0,85.0,217
11689,others,2,975.0,2.0,55.0,230
11690,others,2,1190.0,2.0,42.0,230
11691,Kudlu,2,1110.0,2.0,46.0,147
11693,Gunjur,2,1235.0,2.0,44.5,85
11694,others,2,1275.0,2.0,55.0,230
11696,Harlur,2,1197.0,2.0,76.0,91
11697,Begur Road,1,644.0,1.0,32.0,39
11698,Bellandur,2,1251.0,2.0,47.0,40
11700,others,2,1080.0,2.0,38.0,230
11701,Kudlu,4,2100.0,3.0,114.0,147
11703,NRI Layout,3,1731.0,3.0,64.11,168
11704,Hormavu,2,1206.0,2.0,55.0,100
11705,Choodasandra,3,1560.0,3.0,78.0,60
11706,7th Phase JP Nagar,1,750.0,1.0,47.0,6
11709,Sarjapur  Road,1,702.0,1.0,35.8,194
11710,Attibele,3,1700.0,3.0,65.0,21
11711,HRBR Layout,2,1145.0,2.0,68.5,88
11712,Ramamurthy Nagar,3,1208.0,2.0,43.5,188
11713,Brookefield,3,1589.0,3.0,74.0,51
11715,Yelahanka New Town,3,1426.0,2.0,61.5,227
11716,Green Glen Layout,3,1885.0,3.0,135.0,83
11717,Old Madras Road,2,935.0,2.0,37.77,177
11718,Old Madras Road,2,1171.0,2.0,73.0,177
11719,Singasandra,2,1465.0,2.0,60.0,201
11720,Budigere,3,1820.0,3.0,95.0,52
11721,Raja Rajeshwari Nagar,3,1580.0,2.0,66.85,184
11722,Whitefield,3,1452.0,2.0,46.29,224
11723,Hennur Road,3,1445.0,2.0,89.56,96
11724,others,2,1170.0,2.0,39.0,230
11725,others,2,1070.0,2.0,50.0,230
11728,Rachenahalli,3,2600.0,3.0,160.0,183
11729,others,3,1532.0,3.0,59.75,230
11730,others,2,1150.0,2.0,46.0,230
11731,Jakkur,2,1473.0,2.0,85.0,110
11732,Kathriguppe,3,1350.0,3.0,80.99,132
11735,Hoodi,3,1660.0,3.0,128.0,97
11737,Chamrajpet,2,650.0,2.0,45.0,54
11740,others,3,1495.0,3.0,90.0,230
11741,R.T. Nagar,2,1080.0,2.0,48.0,182
11742,Electronic City,3,1521.0,2.0,57.5,74
11743,others,2,1053.0,2.0,51.0,230
11749,others,3,1250.0,3.0,39.0,230
11750,others,4,1200.0,2.0,75.0,230
11752,Uttarahalli,2,1000.0,2.0,39.5,216
11753,Bannerghatta Road,3,1630.0,3.0,68.0,34
11754,Kammasandra,2,985.0,2.0,40.5,125
11755,BTM 2nd Stage,2,1200.0,2.0,70.0,22
11756,Ambalipura,3,1650.0,3.0,100.0,12
11757,Mico Layout,3,1670.0,3.0,59.0,163
11760,others,2,1000.0,2.0,60.0,230
11761,others,2,830.0,2.0,26.0,230
11762,Ramagondanahalli,3,1200.0,3.0,56.1,187
11766,Nagarbhavi,3,1635.0,3.0,85.0,169
11767,HSR Layout,2,1120.0,2.0,70.0,89
11768,others,6,2750.0,6.0,200.0,230
11770,Harlur,3,2137.0,3.0,110.0,91
11771,Hennur Road,2,973.0,2.0,50.74,96
11775,Electronic City,1,750.0,1.0,35.0,74
11776,Kambipura,2,883.0,2.0,49.0,123
11778,Ramagondanahalli,4,2787.0,5.0,220.0,187
11779,others,3,1470.0,2.0,60.0,230
11781,others,2,1275.0,2.0,76.0,230
11782,Kothanur,3,1787.0,3.0,120.0,146
11783,8th Phase JP Nagar,5,1730.0,5.0,75.0,7
11785,Yeshwanthpur,3,1692.0,3.0,108.0,229
11786,Bannerghatta Road,3,1400.0,3.0,69.0,34
11788,Whitefield,2,1370.0,2.0,56.0,224
11789,others,3,1602.0,3.0,56.0,230
11790,others,1,793.0,1.0,40.0,230
11791,GM Palaya,1,675.0,1.0,35.0,78
11792,Chikka Tirupathi,4,3250.0,4.0,136.0,57
11793,Whitefield,2,1050.0,2.0,43.0,224
11794,Jalahalli East,2,1035.0,2.0,42.5,112
11795,Sarjapur  Road,3,1200.0,2.0,44.0,194
11796,Sarjapur  Road,3,1800.0,3.0,128.0,194
11797,Green Glen Layout,3,1625.0,3.0,70.0,83
11798,Electronics City Phase 1,2,1032.0,2.0,31.99,76
11799,Whitefield,3,1496.0,2.0,71.81,224
11800,others,2,1100.0,2.0,38.0,230
11801,Kundalahalli,3,1500.0,3.0,50.0,150
11803,others,3,1555.0,3.0,73.0,230
11804,Amruthahalli,2,1025.0,2.0,42.0,14
11806,others,3,1630.0,2.0,130.0,230
11807,Arekere,2,900.0,2.0,44.5,20
11808,Yelahanka,3,1355.0,2.0,75.0,226
11810,Akshaya Nagar,2,1200.0,2.0,45.0,11
11811,others,3,1563.0,3.0,63.0,230
11812,others,4,1344.0,4.0,84.0,230
11814,5th Phase JP Nagar,2,812.0,2.0,42.0,4
11815,Basaveshwara Nagar,2,1200.0,2.0,70.0,36
11816,Yelahanka,4,3175.0,4.0,156.0,226
11817,Marathahalli,2,1360.0,2.0,101.0,161
11819,Rachenahalli,3,1756.0,3.0,110.0,183
11820,8th Phase JP Nagar,3,1296.0,2.0,51.83,7
11822,Anandapura,2,1141.0,2.0,50.0,15
11824,Electronic City,2,1210.0,2.0,55.0,74
11825,Hormavu,2,1310.0,2.0,67.0,100
11827,Magadi Road,3,1187.0,2.0,55.195,155
11828,Gubbalala,3,1745.0,3.0,140.0,84
11830,Raja Rajeshwari Nagar,2,1050.0,2.0,37.0,184
11832,Electronic City Phase II,2,1140.0,2.0,34.0,75
11833,Varthur,2,1210.0,2.0,54.0,217
11834,Kasavanhalli,3,2035.0,3.0,142.0,130
11836,Amruthahalli,1,485.0,1.0,19.5,14
11838,others,2,1200.0,2.0,82.0,230
11839,Sarjapur  Road,3,2275.0,4.0,187.0,194
11840,others,3,1419.0,3.0,85.0,230
11841,others,2,1195.0,2.0,42.4,230
11844,Thanisandra,3,1884.0,4.0,117.0,209
11846,Bannerghatta Road,2,905.0,2.0,58.0,34
11847,JP Nagar,3,1500.0,2.0,108.0,109
11848,others,1,850.0,1.0,50.0,230
11850,Tindlu,2,1165.0,2.0,59.8,213
11851,others,2,933.0,2.0,55.0,230
11852,Hennur Road,3,1305.0,2.0,77.0,96
11853,Billekahalli,2,1125.0,2.0,65.0,44
11854,others,2,865.0,2.0,33.0,230
11855,Jigani,3,1245.0,3.0,66.0,113
11856,Kalyan nagar,2,8840.0,2.0,300.0,122
11857,others,3,1145.0,2.0,60.0,230
11858,AECS Layout,3,2000.0,3.0,90.0,9
11859,Hosa Road,1,625.0,1.0,43.68,101
11860,Kundalahalli,3,1724.0,3.0,128.0,150
11862,Sarjapur  Road,3,1270.0,2.0,54.0,194
11863,others,3,1250.0,3.0,39.5,230
11864,Jakkur,3,1485.0,3.0,72.0,110
11866,7th Phase JP Nagar,2,990.0,2.0,50.0,6
11869,Kadubeesanahalli,2,1140.0,2.0,78.0,116
11871,Yelahanka,3,1756.0,3.0,125.0,226
11874,others,2,1025.0,2.0,48.0,230
11875,Whitefield,2,1216.0,2.0,72.0,224
11876,Sarjapur  Road,2,1026.0,2.0,60.8,194
11878,Kodichikkanahalli,5,2700.0,4.0,125.0,138
11879,Begur,3,1411.0,2.0,60.0,38
11880,Kanakpura Road,3,1320.0,2.0,39.6,127
11881,Bannerghatta,2,1320.0,2.0,50.0,33
11886,Hebbal,4,2375.0,4.0,189.0,92
11887,others,3,1750.0,3.0,120.0,230
11889,TC Palaya,2,1152.0,2.0,55.0,207
11890,Thanisandra,2,965.0,2.0,54.0,209
11891,Lingadheeranahalli,3,1684.0,3.0,120.0,154
11892,Hennur Road,3,1672.0,3.0,86.0,96
11893,Panathur,2,1075.0,2.0,60.0,180
11896,Hebbal,2,1420.0,2.0,99.26,92
11897,others,2,750.0,2.0,40.0,230
11898,Yeshwanthpur,2,1169.0,2.0,64.08,229
11899,Devanahalli,3,1290.0,2.0,62.0,65
11900,Kengeri,2,1160.0,2.0,40.6,135
11902,Mysore Road,3,1500.0,3.0,70.0,166
11904,others,3,1300.0,3.0,46.0,230
11907,others,3,2150.0,3.0,170.0,230
11908,5th Block Hbr Layout,6,5100.0,5.0,300.0,3
11910,Kadugodi,3,1875.0,2.0,110.0,117
11911,Hulimavu,3,1260.0,2.0,82.0,105
11912,Kengeri,5,2500.0,4.0,100.0,135
11913,Begur Road,2,1241.0,2.0,64.0,39
11914,Sarjapur  Road,2,1025.0,2.0,45.5,194
11917,Begur,2,815.0,2.0,40.0,38
11918,Kanakpura Road,3,2000.0,3.0,105.0,127
11921,others,4,5667.5,5.0,300.0,230
11922,Sarjapur  Road,2,1216.0,2.0,70.0,194
11927,Kanakpura Road,2,1200.0,2.0,62.0,127
11928,Marathahalli,2,1026.0,2.0,50.18,161
11929,Hulimavu,1,450.0,1.0,20.0,105
11930,KR Puram,2,1205.0,2.0,45.79,115
11931,others,2,1368.0,2.0,87.0,230
11932,Anekal,1,420.0,1.0,12.5,17
11933,Doddakallasandra,2,1270.0,2.0,42.0,69
11934,Anekal,2,614.0,1.0,28.0,17
11935,Margondanahalli,2,1050.0,2.0,58.0,162
11936,Yelahanka,2,1408.0,2.0,58.0,226
11938,others,3,1507.0,3.0,80.0,230
11939,others,2,1160.0,2.0,57.0,230
11940,others,3,1200.0,3.0,70.0,230
11941,others,2,960.0,2.0,50.0,230
11942,NGR Layout,2,1021.0,2.0,46.0,167
11943,Hegde Nagar,3,2162.03,4.0,129.0,94
11944,Channasandra,2,1065.0,2.0,36.0,56
11946,Bannerghatta Road,3,1465.0,2.0,75.0,34
11948,Marathahalli,3,1800.0,3.0,95.0,161
11949,others,2,1175.0,2.0,83.0,230
11952,Sanjay nagar,2,1050.0,2.0,59.0,191
11955,KR Puram,3,1827.0,3.0,97.0,115
11956,Thanisandra,3,1930.0,4.0,122.0,209
11957,Mysore Road,2,883.0,2.0,37.0,166
11958,Kengeri,1,550.0,1.0,16.75,135
11961,Kanakapura,3,1290.0,2.0,38.69,126
11962,Raja Rajeshwari Nagar,3,1021.0,3.0,59.0,184
11963,Whitefield,2,1158.0,2.0,55.0,224
11967,Munnekollal,3,1200.0,2.0,57.9,164
11968,JP Nagar,3,1520.0,3.0,125.0,109
11969,Thanisandra,1,777.0,1.0,38.46,209
11970,EPIP Zone,3,2710.0,3.0,177.0,73
11971,Kenchenahalli,2,1150.0,2.0,57.0,134
11972,Yelahanka,2,1101.0,2.0,37.0,226
11974,Hebbal,2,1252.0,2.0,92.0,92
11975,Marathahalli,3,1650.0,3.0,85.0,161
11976,Marathahalli,2,1270.0,2.0,80.0,161
11977,Tumkur Road,2,992.0,2.0,70.0,214
11979,others,2,893.0,2.0,34.5,230
11980,Bisuvanahalli,3,1075.0,2.0,41.49,46
11982,Electronic City,2,1190.0,2.0,42.0,74
11984,Sarjapur  Road,3,1814.0,3.0,63.0,194
11985,others,3,1400.0,3.0,98.0,230
11987,Murugeshpalya,3,1344.0,2.0,56.0,165
11989,Kanakpura Road,3,1843.0,3.0,95.0,127
11991,others,3,1495.0,2.0,70.0,230
11993,Whitefield,3,1396.0,3.0,74.0,224
11994,Garudachar Palya,3,1610.0,2.0,119.0,79
11995,Tindlu,2,1050.0,2.0,55.0,213
11996,others,3,1410.0,2.0,43.71,230
11997,Ramamurthy Nagar,2,1050.0,2.0,37.8,188
11998,Kumaraswami Layout,3,1310.0,2.0,85.0,149
11999,Yelahanka,2,1104.0,2.0,58.0,226
12000,Hennur Road,2,1165.0,2.0,67.0,96
12002,Hormavu,2,1310.0,2.0,60.0,100
12003,others,2,1052.0,2.0,52.0,230
12005,others,2,1000.0,2.0,45.0,230
12007,Electronic City,2,1150.0,2.0,38.08,74
12008,Thanisandra,3,2019.0,3.0,70.67,209
12009,Varthur,2,986.0,2.0,31.0,217
12012,Akshaya Nagar,3,1893.0,4.0,95.0,11
12013,Gollarapalya Hosahalli,3,1318.0,3.0,56.0,81
12014,Yelahanka,3,1325.0,2.0,58.0,226
12015,Kereguddadahalli,2,800.0,2.0,33.0,137
12016,others,3,1300.0,3.0,42.25,230
12017,others,3,1300.0,2.0,60.0,230
12020,Ulsoor,4,2500.0,4.0,170.0,215
12022,Bellandur,3,1665.0,3.0,85.0,40
12023,Subramanyapura,3,1800.0,3.0,80.0,205
12024,Harlur,2,1197.0,2.0,75.0,91
12025,others,2,1050.0,2.0,45.0,230
12027,Thanisandra,3,1241.0,2.0,68.0,209
12028,others,3,1567.0,2.0,62.0,230
12029,Kasavanhalli,3,1747.0,3.0,110.0,130
12030,Ramagondanahalli,3,1475.0,2.0,55.0,187
12033,Hennur Road,2,980.0,2.0,51.0,96
12034,Dasanapura,2,966.0,2.0,58.0,63
12035,others,4,2360.0,3.0,185.0,230
12036,Sarjapur  Road,2,1112.0,2.0,62.0,194
12038,others,3,1760.0,3.0,90.0,230
12039,Hennur,3,1830.0,2.0,113.0,95
12040,Yelahanka,2,1175.0,2.0,67.77,226
12041,Whitefield,2,1175.0,2.0,41.0,224
12042,Horamavu Banaswadi,2,1025.0,2.0,45.0,99
12043,Hennur Road,2,1232.0,2.0,80.0,96
12044,5th Phase JP Nagar,2,1010.0,2.0,57.0,4
12045,Sarjapur  Road,2,1273.0,2.0,60.0,194
12046,Battarahalli,2,1590.0,2.0,102.0,37
12047,others,2,1100.0,2.0,58.5,230
12051,Yelahanka,2,1322.0,2.0,77.9,226
12052,7th Phase JP Nagar,1,1000.0,1.0,60.0,6
12053,Harlur,3,1755.0,3.0,117.0,91
12054,Electronic City Phase II,2,1135.0,2.0,46.0,75
12057,Nagavarapalya,2,1260.0,2.0,85.5,172
12061,Kanakpura Road,3,1100.0,2.0,53.0,127
12062,Electronic City Phase II,3,1305.0,3.0,65.0,75
12063,others,2,1236.0,2.0,50.0,230
12064,Uttarahalli,2,1125.0,1.0,45.0,216
12065,KR Puram,2,1075.0,2.0,32.25,115
12068,Thanisandra,6,2999.97,6.0,110.0,209
12069,Kadugodi,2,1150.0,2.0,42.0,117
12071,Hennur Road,2,1085.0,2.0,43.4,96
12074,Thanisandra,3,1930.0,4.0,120.0,209
12076,others,2,800.0,1.0,45.0,230
12077,Kumaraswami Layout,4,2450.0,3.0,110.0,149
12079,Bannerghatta Road,3,1920.0,3.0,122.0,34
12080,Kothannur,2,1085.0,2.0,34.2,145
12081,Thanisandra,1,760.0,1.0,50.4,209
12082,Sahakara Nagar,2,1201.0,2.0,80.0,190
12083,Electronic City,3,1615.0,3.0,97.0,74
12084,HSR Layout,2,1289.0,2.0,70.0,89
12086,Kasavanhalli,2,1377.0,2.0,80.0,130
12090,Thanisandra,1,663.0,1.0,32.82,209
12093,Thanisandra,2,1260.0,2.0,45.5,209
12094,others,2,1095.0,2.0,39.0,230
12095,others,2,1050.0,2.0,65.0,230
12096,Seegehalli,2,1176.0,2.0,50.0,198
12098,Whitefield,2,1315.0,2.0,55.0,224
12100,NRI Layout,2,2400.0,2.0,125.0,168
12101,Uttarahalli,3,1308.0,2.0,53.0,216
12104,Thanisandra,4,3671.0,4.0,220.0,209
12105,Hoodi,3,2144.0,3.0,140.0,97
12106,Hoskote,2,1065.0,2.0,33.75,103
12107,Balagere,2,1205.0,2.0,67.0,25
12108,Uttarahalli,2,1160.0,2.0,40.58,216
12111,others,3,1200.0,3.0,56.53,230
12112,others,3,1681.0,3.0,69.0,230
12115,Kanakpura Road,3,1843.0,3.0,90.0,127
12117,Thubarahalli,3,1885.0,3.0,85.52,211
12118,R.T. Nagar,2,1500.0,2.0,45.0,182
12119,Panathur,2,1210.0,2.0,69.0,180
12120,TC Palaya,2,1126.0,2.0,39.4,207
12121,Rayasandra,3,1357.0,2.0,59.0,189
12122,Whitefield,3,1451.0,2.0,46.4,224
12124,Hennur Road,2,950.0,2.0,55.0,96
12125,Bellandur,2,960.0,2.0,48.0,40
12127,Kaggalipura,3,2200.0,4.0,150.0,119
12129,Kanakpura Road,2,900.0,2.0,46.29,127
12130,others,2,1080.0,2.0,38.0,230
12132,Hosa Road,4,1708.0,3.0,64.05,101
12133,Yeshwanthpur,6,2500.0,5.0,185.0,229
12134,Bellandur,3,1690.0,2.0,116.0,40
12135,others,5,2100.0,3.0,145.0,230
12136,others,2,1269.0,2.0,97.0,230
12138,Haralur Road,3,1890.0,3.0,84.0,90
12140,BTM Layout,2,1196.0,2.0,56.81,23
12142,Old Madras Road,3,1630.0,3.0,110.0,177
12143,Whitefield,2,1063.0,2.0,42.52,224
12144,others,2,1025.0,2.0,39.98,230
12145,Chikkabanavar,2,1067.0,2.0,38.0,58
12146,Kanakpura Road,2,1299.0,2.0,89.63,127
12147,Panathur,2,1343.0,2.0,76.0,180
12148,Electronics City Phase 1,3,1330.0,2.0,44.0,76
12149,Mallasandra,3,1524.0,2.0,72.0,158
12150,Lingadheeranahalli,4,2236.0,4.0,153.0,154
12151,Domlur,3,2955.0,3.0,235.0,71
12152,others,3,1410.0,2.0,45.12,230
12154,Balagere,2,1205.0,2.0,79.0,25
12155,Thyagaraja Nagar,3,1270.0,2.0,95.25,212
12156,others,3,1353.0,2.0,110.0,230
12157,others,2,1200.0,2.0,68.0,230
12158,others,3,1250.0,2.0,70.0,230
12160,Sarjapur  Road,3,1157.0,2.0,69.0,194
12161,Kanakapura,1,825.0,1.0,35.475,126
12163,Yelahanka,1,602.0,1.0,33.0,226
12165,Hoodi,2,1108.0,2.0,66.46,97
12166,Thyagaraja Nagar,2,1040.0,2.0,68.0,212
12167,Sarjapur,2,1451.0,2.0,87.0,193
12169,Kanakpura Road,1,850.0,1.0,37.32,127
12171,others,2,900.0,2.0,40.0,230
12172,Kudlu,1,720.0,1.0,33.0,147
12173,Thanisandra,3,1573.0,3.0,115.0,209
12177,Banashankari Stage III,4,2100.0,3.0,147.0,28
12178,Sarjapur  Road,2,1150.0,2.0,48.5,194
12179,Raja Rajeshwari Nagar,3,1500.0,3.0,88.0,184
12183,Ramagondanahalli,2,1125.0,2.0,75.0,187
12184,Hennur,3,1830.5,3.0,84.205,95
12185,Marathahalli,2,1100.0,2.0,50.0,161
12186,7th Phase JP Nagar,2,1576.0,2.0,51.0,6
12187,Banaswadi,2,1105.0,2.0,57.0,31
12188,Thanisandra,2,1110.0,2.0,46.5,209
12189,Dasanapura,1,708.0,1.0,41.0,63
12191,others,3,1600.0,3.0,100.0,230
12193,Sarjapur  Road,2,1205.0,2.0,37.0,194
12194,5th Phase JP Nagar,3,1450.0,2.0,73.0,4
12196,others,1,540.0,1.0,22.0,230
12197,Dasarahalli,2,1200.0,2.0,42.0,64
12199,Kalena Agrahara,3,1837.0,2.0,95.0,121
12200,Whitefield,2,1346.0,2.0,76.01,224
12201,Balagere,2,1012.0,2.0,68.0,25
12203,others,2,1125.0,2.0,55.0,230
12204,Kaggadasapura,3,1500.0,2.0,60.0,118
12205,Harlur,2,1197.0,2.0,79.9,91
12207,BTM 2nd Stage,2,1100.0,2.0,47.0,22
12208,others,3,1563.0,2.0,52.0,230
12211,Sarjapur  Road,3,1600.0,3.0,120.0,194
12212,Green Glen Layout,3,1715.0,3.0,120.0,83
12213,Bannerghatta Road,4,2400.0,4.0,180.0,34
12214,Ramagondanahalli,2,1151.0,2.0,42.5,187
12216,Uttarahalli,2,1123.0,2.0,60.0,216
12217,Whitefield,2,1276.0,2.0,69.5,224
12218,Yelahanka,2,1315.0,2.0,77.0,226
12220,R.T. Nagar,2,1325.0,2.0,52.0,182
12221,Varthur,3,1600.0,3.0,63.2,217
12223,Kodichikkanahalli,2,1299.0,2.0,58.0,138
12226,Varthur,2,1000.0,1.0,65.0,217
12227,Mallasandra,3,1100.0,2.0,76.3,158
12228,Yelahanka,3,1075.0,2.0,33.53,226
12229,Kanakpura Road,3,1450.0,3.0,51.0,127
12230,Iblur Village,5,5515.0,6.0,425.0,107
12231,Bellandur,1,950.0,1.0,40.0,40
12233,others,2,1013.0,2.0,60.0,230
12234,Hennur Road,2,1140.0,2.0,56.0,96
12236,Yelahanka,3,1430.0,3.0,61.0,226
12238,others,3,1600.0,3.0,77.0,230
12239,others,2,1190.0,2.0,48.0,230
12240,others,3,1625.0,3.0,95.0,230
12241,others,2,1210.0,2.0,53.0,230
12243,Kalena Agrahara,2,1180.0,2.0,85.0,121
12244,Nagasandra,2,1500.0,2.0,91.0,170
12245,Bellandur,2,850.0,2.0,45.0,40
12246,Kothanur,2,1130.0,2.0,55.0,146
12247,CV Raman Nagar,2,907.0,2.0,38.0,53
12248,HRBR Layout,2,1300.0,2.0,90.0,88
12249,Hennur Road,3,1891.0,3.0,110.0,96
12250,Hennur Road,3,1735.0,3.0,78.0,96
12251,Bisuvanahalli,3,1075.0,2.0,33.0,46
12252,others,5,1576.0,5.0,75.0,230
12256,others,2,1160.0,2.0,55.0,230
12257,others,2,930.0,1.0,55.0,230
12258,Devanahalli,2,1010.0,2.0,58.0,65
12259,Electronic City,2,1221.0,2.0,68.0,74
12261,Hoodi,2,1108.0,2.0,87.48,97
12263,Sarjapur  Road,2,1370.0,2.0,70.0,194
12264,Banashankari Stage V,2,920.0,2.0,41.5,29
12265,Bhoganhalli,2,1277.0,2.0,79.89,43
12266,Horamavu Agara,2,1213.0,2.0,38.1,98
12267,Singasandra,3,1653.0,3.0,85.0,201
12268,Sarjapur,4,2400.0,3.0,140.0,193
12271,Electronics City Phase 1,3,1321.0,2.0,40.0,76
12272,Kanakpura Road,3,1570.0,3.0,68.0,127
12274,others,2,1053.0,2.0,44.0,230
12275,others,3,1325.0,2.0,56.0,230
12276,others,2,1169.0,2.0,50.11,230
12277,others,2,1274.0,2.0,90.0,230
12278,Whitefield,2,1317.0,2.0,52.0,224
12279,Lakshminarayana Pura,2,1195.0,2.0,75.0,153
12280,Whitefield,4,2858.0,4.0,137.0,224
12281,Kammasandra,2,940.0,2.0,35.0,125
12282,Budigere,3,1820.0,3.0,95.5,52
12283,Kanakpura Road,3,1450.0,3.0,53.6,127
12284,Whitefield,3,1615.0,3.0,96.9,224
12285,Nagarbhavi,3,2200.0,2.0,99.0,169
12286,Subramanyapura,2,985.0,2.0,62.5,205
12287,Electronics City Phase 1,2,1116.0,2.0,33.0,76
12289,Kaggadasapura,2,1105.0,2.0,39.5,118
12290,Whitefield,2,1220.0,2.0,55.0,224
12291,Hoodi,3,1400.0,3.0,74.0,97
12292,others,4,2400.0,3.0,185.0,230
12294,Uttarahalli,2,1000.0,2.0,35.0,216
12295,Bannerghatta Road,3,1660.0,3.0,80.0,34
12297,Old Madras Road,2,1165.0,2.0,52.0,177
12298,Budigere,2,1153.0,2.0,56.0,52
12299,Bannerghatta Road,2,1270.0,2.0,45.0,34
12300,others,2,1070.0,2.0,38.0,230
12301,others,3,1427.0,2.0,85.0,230
12302,Banashankari Stage III,3,1420.0,2.0,95.0,28
12303,Kothanur,4,1600.0,5.0,130.0,146
12305,Bellandur,2,1454.0,2.0,90.0,40
12306,Whitefield,2,1116.0,2.0,48.76,224
12309,others,2,1062.0,2.0,50.0,230
12310,others,1,700.0,1.0,25.5,230
12311,JP Nagar,2,1405.0,2.0,99.0,109
12312,Doddathoguru,2,1100.0,2.0,50.0,70
12313,Chikka Tirupathi,3,2153.0,4.0,120.0,57
12315,Ulsoor,3,2135.0,3.0,170.0,215
12318,Pai Layout,2,1068.0,2.0,48.0,179
12319,Doddathoguru,2,940.0,2.0,32.9,70
12320,Hosa Road,2,1063.0,2.0,32.79,101
12321,Brookefield,2,1382.0,2.0,84.5,51
12322,Harlur,2,936.0,2.0,45.0,91
12323,KR Puram,3,1400.0,2.0,60.0,115
12324,Sarjapur  Road,1,475.0,1.0,26.0,194
12326,others,3,1450.0,3.0,65.0,230
12327,Kudlu,2,1162.0,2.0,52.0,147
12328,Hosa Road,2,1161.0,2.0,48.75,101
12329,Green Glen Layout,3,1623.29,2.0,105.0,83
12330,Brookefield,2,1260.0,2.0,70.0,51
12332,Seegehalli,3,3000.0,4.0,240.0,198
12333,Murugeshpalya,3,1500.0,2.0,70.0,165
12334,Budigere,1,705.0,1.0,34.545,52
12339,Nagarbhavi,2,1100.0,2.0,46.2,169
12340,Whitefield,3,1400.0,2.0,56.0,224
12341,Ramagondanahalli,3,2257.0,3.0,155.0,187
12342,Budigere,2,1153.0,2.0,56.5,52
12343,Sarjapur  Road,2,1197.0,2.0,56.86,194
12344,others,2,1150.0,2.0,90.0,230
12345,others,1,595.0,1.0,40.0,230
12346,Hoodi,3,1837.0,3.0,110.0,97
12347,others,4,3750.0,4.0,190.0,230
12348,Bellandur,3,1830.0,3.0,91.86,40
12350,Electronic City,2,970.0,2.0,35.0,74
12352,NRI Layout,4,2700.0,5.0,95.75,168
12353,others,3,5480.0,4.0,400.0,230
12354,Vidyaranyapura,4,2400.0,5.0,135.0,219
12355,Sarjapur  Road,4,3040.0,4.0,135.0,194
